,Concept_ID,lbe,hy
125,Insel::N,жазира,վղզի
126,Blume::N,тӏутӏи,ծաղիկ
127,Gras::N,уртту,խոտ
128,Wurzel::N,мархха,արմատ
129,Baum::N,мурхь,ծառ
130,Stamm::N,ттарцӏ,իրան
131,Rinde::N,ккамара,կեղեւ
132,Rinde::N,ккамара,հաչոց
133,Ast::N,матӏи,ճյուղ
134,Zweig::N,къяртта,ճյուղ
135,Blatt::N,чӏапӏи,տերեւ
136,Birke::N,кӏялахӏи,ցարասի
137,Birke::N,кӏялахӏилул мурхь,ցարասի
138,Kiefer[Baum]::N,ттар,սոճի
139,Kiefer[Baum]::N,ттарлил мурхь,սոճի
140,Weide[Baum]::N,щавщи,ուռենի
141,Tanne::N,ттарлил мурхь,եղեւին
142,Horn::N,хъи,
143,Feder::N,лелуххул тӏиму,փետուր
144,Fell::N,бурчу,մորթի
145,Flügel::N,хъа,թեւ
146,Flügel::N,ххурупӏайрал тӏиму,թեւ
147,Klaue::N,михь,չանչ
148,Kralle::N,ххяппа,ճանկ
149,Schwanz::N,магъ,պոչ
150,Ei::N,ккунук,ձու
151,Nest::N,кюру,բույն
152,Bau::N,цукъуккутӏ,որջ
153,Bau::N,цукъуккутӏ,բայոց
154,Tier::N,хӏайван,կենդանի
155,Herde::N,газу,հոտ
156,Kuh::N,оьл,կով
157,Bulle::N,ниц,ցուլ
158,Pferd::N,чу,ձի
159,Schaf::N,тта,ոչխար
160,Schwein::N,дунгъуз,խոզ
161,Hund::N,ккаччи,շուն
162,Katze::N,ччиту,կատու
163,Bär::N,цуша,արջ
164,Eichhörnchen::N,бюрхттукку,սկյուռ
165,Elch::N,ниц-бюрин,հիւսիսային եղջերու
166,Fuchs::N,цулчӏа,աղվես
167,Fuchs::N,куча цулчӏа,աղվես
168,Hase::N,бюрх,նապաստակ
169,Maus::N,кӏулу,մուկ
170,Wolf::N,барцӏ,գայլ
171,Vogel::N,лелуххи,թռչուն
172,Schwarm::N,гьухъала,երամ
173,Huhn::N,аьнакӏи,հավ
174,Hahn::N,ажари,աքաղաղ
175,Gans::N,къаз,սագ
176,Adler::N,барзу,արծիվ
177,Ente::N,урдак,բադ
178,Eule::N,ису,բու
179,Eule::N,ччиккумяв,բու
180,Kranich::N,кьурукь,կռունկ
181,Krähe::N,хъатӏу,ագռավ
182,Kuckuck::N,ччикку,կուկու
183,Schwan::N,урттил къаз,կարապ
184,Fisch::N,чавахъ,ձուկ
185,Schlange[Tier]::N,шатта,օձ
186,Wurm::N,кьюнукьай шатта,որդ
187,Wurm::N,кьюнукьай шатта,ճիճու
188,Spinne::N,ххялцу,սարդ
189,Ameise::N,митӏикьукьу,միջյուն
190,Mücke::N,мичӏак,մժղուկ
191,Fliege::N,зимиз,ճանճ
192,Schmetterling::N,чӏимучӏали,թիթեռ
193,Beere::N,хӏаллил ахъулсса,հատապտուղ
194,Apfel::N,гьивч,խնձոր
195,Pilz::N,ттуккул иис,սունկ
196,Zwiebel::N,лаччул чсмусул бакӏ,սոխ
197,Saat::N,гьанна,սերմ
198,Korn::N,къама,հատիկ
199,Heu::N,ххулув,խոտ
200,Schale::N,ккиртту,կեղեւ
201,Grube::N,кӏаланг,փոս
202,Falle::N,къатӏа,ծուղակ
203,Schlinge::N,хӏатӏ,խեղդան
204,Spur::N,ша,հետք
205,Asche::N,лах,մոխիր
206,Dreck::N,кьяркьи,աղտ
207,Dreck::N,венп,աղտ
208,Eisen::N,мах,երկաթ
209,Gold::N,муси,ոսկի
210,Silber::N,арцу,արծաթ
211,Kohle::N,кӏалаш,քարածուխ
212,Kohle::N,хъуручӏ,քարածուխ
213,Glas::N,пюрун,ապակի
214,Lehm::N,сина аьрщи,կավ
215,Sand::N,къун,ավազ
216,Mensch::N,инсан,մարդ
217,Mann::N,чув,մարդ
218,Mann::N,чув,տղամարդ
219,Mann::N,адимина,մարդ
220,Mann::N,адимина,տղամարդ
221,Frau::N,щарсса,կին
222,Frau::N,хъамитайпа,կին
223,Kind::N,чӏиви оьрчӏ,զավակ
224,Junge::N,оьрчӏ,տղա
225,Junge::N,бурхьин оьрчӏ,տղա
226,Mädchen::N,душ,աղջիկ
227,Familie::N,кулпат,ընտանիք
228,Großvater::N,ттатта,պապ
229,Großvater::N,ниттил ппу,պապ
230,Großmutter::N,буттал нину,տատ
231,Eltern::N,нину-ппу,ծնողներ
232,Vater::N,ппу,հայր
233,Mutter::N,нину,մայր
234,Sohn::N,арс,որդի
235,Tochter::N,душ,աղջիկ
236,Tochter::N,душ,դուստր
237,Bruder::N,уссу,եղբայր
238,Schwester::N,ссу,քույր
239,Onkel::N,буттауссу,քեռի
240,Onkel::N,буттауссу,հորեղբայր
241,Tante::N,буттал ссу,մորաքույր
242,Ehemann::N,лас,մարդ
243,Ehemann::N,лас,ամուսին
244,Ehefrau::N,щар,կին ամուսին
245,Ehefrau::N,щарсса,կին ամուսին
246,Freude::N,шадшиву,ուրախություն
247,Freude::N,ххаришиву,ուրախություն
248,Gelächter::N,хъяхъаву,ծիծաղ
249,Glück::N,талихӏ,երջանկություն
250,Kummer::N,дард,վիշտ
251,Wunsch::N,мурад,ցանկություն
252,Lust::N,гьавас,փափագ
253,Lust::N,гьавас,իղձ
254,Lust::N,ччаву,փափագ
255,Lust::N,ччаву,իղձ
256,Geist::N,рухӏ,ոգի
257,Gedanke::N,пикри,միտք
258,Gedächtnis::N,дакӏний личӏаву,հիշողություն
259,Verstand::N,аькьлу,խելք
260,Sinn::N,мяъна,իմաստ
261,Grund::N,багьана,պատճառ
262,Wahrheit::N,тӏайламур,ճշմարտություն
263,Wahrheit::N,хӏакьмур,ճշմարտություն
264,Gespräch::N,ихтилат,զրույց
265,Märchen::N,магьа,պայիկի պատմություն
266,Erzählung::N,хавар,պատմվածք
267,Erzählung::N,хавар,պատմություն
268,Nachricht::N,хавар,հաղորդագրություն
269,Neuigkeit::N,хавар,լուր
270,Neuigkeit::N,хавар,նորություն
271,Name::N,цӏа,անուն
272,Rätsel::N,ссигьа,բարդ խնդիր
273,Rede::N,гъалгъа,ճառ
274,Rede::N,гъалгъа,ելույթ
275,Sprache::N,маз,լեզու
276,Stimme::N,чӏу,ձայն
277,Stimme::N,чӏукӏа,ձայն
278,Wort::N,махъ,բառ
279,Zeichen::N,лишан,նշան
280,Lärm::N,чӏу,աղմուկ
281,Laut::N,чӏу,հնչյուն
282,Laut::N,чӏу,ձայն
283,Ton::N,чӏу,տոն
284,Lied::N,балай,երգ
285,Ruhe::N,дигьалагру,անդորրություն
286,Leute::N,инсантал,մարդիկ
287,Volk::N,ил,ազգ
288,Volk::N,халкь,ազգ
289,Arbeit::N,заву,գործ
290,Arbeit::N,заву,աշխատանք
291,Gast::N,хъамаличу,հյուր
292,Geschenk::N,бухчакарши,նվեր
293,Geschenk::N,лажинккакку,նվեր
294,Spiel::N,тӏуркӏу,խաղ
295,Gesellschaft::N,жямат,ընկերություն
296,Gesellschaft::N,ккуран,ընկերություն
297,Hilfe::N,кумаг,օգնությթուն
298,Freund::N,дус,ընկեր
299,Freund::N,дус,բարեկամ
300,Kamerad::N,хӏаласу,ուղեկից
301,Angelegenheit::N,иш,բան
302,Angelegenheit::N,иш,գործ
303,Anzahl::N,аьдад,քանակ
304,Anzahl::N,аьдад,գումար
305,Art::N,жинс,տեսակ
306,Stück::N,касак,կտոր
307,Teil::N,бутӏа,մաս
308,Hälfte::N,дачӏи,կես
309,Kreis::N,кюрщан,շիջանակ
310,Kreuz::N,ххач,խաչ
311,Linie::N,щва,գիծ
312,Strich::N,щва,գիծ
313,Abstand::N,манзил,անջրպետ
314,Entfernung::N,манзил,հեռավորություն
315,Gegend::N,кӏану,շրջան
316,Ort::N,кӏану,տեղ
317,Ort::N,кӏану,վայր
318,Seite::N,чул,կողմ
319,Seite::N,чулухалу,կողմ
320,Mitte::N,дя,մեջտեղ
321,Gegenstand::N,зат,առարկա
322,Sache::N,зат,բան
323,Rand::N,зума,վերջք
324,Ecke::N,мурцӏу,անկյուն
325,Spitze::N,мицӏ,ծայր
326,Ende::N,зума,ծայր
327,Loch::N,ккутӏ,անցք
328,Winkel::N,мурцӏу,անկյուն
329,Muster::N,накьич,օրինակ
330,Länge::N,лахъишиву,երկարություն
331,Höhe::N,лахъшиву,բարձրություն
332,Gewicht::N,дуццин,կշիռ
333,Gewicht::N,кӏушиву,կշիռ
334,Haufen::N,бакӏу,դեզ
335,Haufen::N,бакӏу,կույտ
336,Reihe::N,кьюкьа,շարք
337,Reihe::N,кьюкьа,կարգ
338,Boot::N,луткка,նավակ
339,Ruder::N,весло,թի
340,Ruder::N,весло,թիակ
341,Ruder::N,чӏатӏа,թի
342,Ruder::N,чӏатӏа,թիակ
343,Schlitten::N,чана,բալխիր
344,Schlitten::N,санкка,բալխիր
345,Ski::N,лижарду,դահուկ
346,Lagerfeuer::N,къавтӏн,բացօդեայ կրակ
347,Last::N,гьиву,բեռ
348,Gang::N,нанаву,զբոսանք
349,Schritt::N,ша,քայլ
350,Norden::N,ухссав,հյուսիս
351,Norden::N,ухссавнил чулухалу,հյուսիս
352,Süden::N,кьилва,հարավ
353,Westen::N,баргълагавал,արեւմուտք
354,Westen::N,баргълагавал чул,արեւմուտք
355,Osten::N,баргъбуккай чулухалу,արեւելք
356,Holz::N,тӏама,փայտ
357,Brett::N,тахта,տախտակ
358,Platte::N,гъуни,թիթեղ
359,Stütze::N,гьалакӏу,նեցուկ
360,Stange::N,къазихъ,ձող
361,Stock::N,ттархь,փայտ
362,Stab::N,ччантӏакъу,ցուպ
363,Stab::N,ччантӏакъу,գավազան
364,Rohr::N,бургъу,խողովակ
365,Haus::N,къатта,տուն
366,Heim::N,къатта,տուն
367,Ofen::N,пач,վառարան
368,Fußboden::N,чӏанкъатта,հատակ
369,Tisch::N,усттул,սեղան
370,Stuhl::N,кӏану,աթոռ
371,Wiege::N,оьрчӏал кӏану,օրորոց
372,Bett::N,тах,անկողին
373,Regal::N,чӏаму,դարակ
374,Kiste::N,яшикӏ,տուփ
375,Kiste::N,къурши,տուփ
376,Fenster::N,чӏавахьулу,պատուհան
377,Tür::N,нуз,դուռ
378,Tür::N,нузкьун,դուռ
379,Tor::N,къапу,դարպաս
380,Tor::N,дарваза,դարպաս
381,Zaun::N,дайгьузанну,ցանկապատ
382,Dach::N,магъи,տանիք
383,Dach::N,магъи,կտուր
384,Dach::N,цӏиялу,տանիք
385,Dach::N,цӏиялу,կտուր
386,Leiter::N,чуртту,սանդուղք
387,Besen::N,чӏатлу,ավել
388,Spaten::N,бил,բահ
389,Schaufel::N,чӏатӏа,թի
390,Gabel::N,гьиссилу,պատառաքաղ
391,Löffel::N,къуса,գդալ
392,Messer::N,чӏила,դանակ
393,Nagel::N,мяр,մեխ
394,Netz::N,къери,ցանց
395,Haken::N,къича,կարթ
396,Griff::N,куяму,կոթ
397,Griff::N,куяму,բռնակ
398,Schloss::N,кьункьула,կողպեք
399,Bild::N,сурат,նկար
400,Bild::N,сурат,պատկեր
401,Puppe::N,ссихьу,տիկնիկ
402,Beutel::N,чантай,տոպրակ
403,Bündel::N,гьи,կապոց
404,Bündel::N,къар,կապոց
405,Eimer::N,бадра,դույլ
406,Deckel::N,къапаза,կափարիչ
407,Geschirr::N,пюрунчӏул,ամանեղեն
408,Geschirr::N,тӏахӏникӏичӏу,ամանեղեն
409,Sack::N,къап,պարկ
410,Sack::N,къап,տոպրակ
411,Sack::N,дарваг,պարկ
412,Sack::N,дарваг,տոպրակ
413,Tasse::N,пижан,թաս
414,Tasse::N,пижан,գավաթ
415,Tasse::N,пинжан,թաս
416,Tasse::N,пинжан,գավաթ
417,Tasse::N,инкираччатӏи,թաս
418,Tasse::N,инкираччатӏи,գավաթ
419,Tasse::N,цинцилттал бушкъап,թաս
420,Tasse::N,цинцилттал бушкъап,գավաթ
421,Topf::N,кӏункӏур,անոթ
422,Kessel::N,чаг,կաթսա
423,Kessel::N,кӏункӏур,կաթսա
424,Essen::N,дукия,կերակուր
425,Essen::N,дукин,կերակուր
426,Nahrung::N,дукра,ուտելիք
427,Speise::N,дукра,խորտիկ
428,Speise::N,дукра,կերակուր
429,Fleisch::N,дикӏ,միս
430,Getreide::N,къама,հացահատիկ
431,Brei::N,ккурч,լանդակ
432,Brot::N,ччатӏ,հաց
433,Scheibe::N,парча,կտոր
434,Scheibe::N,парча,պատառ
435,Fett::N,аьгъушиву,ճարպ
436,Butter::N,нагь,կարագ
437,Butter::N,лагаву,կարագ
438,Salz::N,цӏву,աղ
439,Suppe::N,накь,սուպ
440,Suppe::N,накь,ապուր
441,Honig::N,ницӏ,մեղր
442,Milch::N,накӏ,կաթ
443,Tee::N,чяй,թեյ
444,Leder::N,бурчу,կաշի
445,Wolle::N,ппал,բուրդ
446,Stoff::N,янна,գործվածք
447,Nadel::N,ххалаххи,ասեղ
448,Faden::N,ххал,թել
449,Knopf::N,банд,կոճակ
450,Knoten::N,къурхъ,հանգույց
451,Farbe::N,сир,ներկ
452,Kleidung::N,янна,հագուստ
453,Kleidung::N,лаххия,հագուստ
454,Hemd::N,гьухъа,վերնաշապիկ
455,Kragen::N,дарвач,օձիք
456,Ärmel::N,кахха,թեւք
457,Hose::N,хӏажак,շալվար
458,Gürtel::N,мухӏлу,գոտի
459,Mütze::N,кьяпа,կեպի
460,Stiefel::N,чакма,երկարաճիթ կոշիկ
461,Ring::N,кӏисса,զնգալ
462,Band::N,линт,ժապավեն
463,Kamm::N,ттарал,սանր
464,Spiegel::N,дагьани,հայելի
465,Riemen::N,эн,փոկ
466,Schnur::N,хьхьа,լար
467,Decke::N,виргъан,վերմակ
468,Kissen::N,кӏаралу,բարձ
469,Tuch::N,карщи,թաշկինակ
470,Handtuch::N,калихьу,սրբիչ
471,Handtuch::N,лажинлихьу,սրբիչ
472,Kraft::N,эллаж,ուժ
473,Stärke::N,гуж,պնդություն
474,Stärke::N,гуж,ամրություն
475,Gesundheit::N,цӏуллу-сагъшиву,առողջություն
476,Krankheit::N,къашайшиву,ախտ
477,Krankheit::N,къашайшиву,հիվանդություն
478,Schmerz::N,къюву,ցավ
479,Schmerz::N,къюву,տանջանք
480,Wunde::N,щаву,վերք
481,Fieber::N,кӏиришиву,տենդ
482,Arznei::N,дару,դեղ
483,Brücke::N,ламу,կամուրջ
484,Brunnen::N,къуй,հոր
485,Brunnen::N,къуй,ջրհոր
486,Weide::N,бизантту,արոտավայր
487,Pfad::N,жегъир ххуллу,արահետ
488,Weg::N,ххуллу,ուղի
489,Straße::N,ххуллу,ճանապարհ
490,Dorf::N,щар,գյուղ
491,Dorf::N,шяравалу,գյուղ
492,Stadt::N,шагьру,քաղաք
493,Brief::N,чагъар,նամակ
494,Buch::N,лу,գիրք
495,Buchstabe::N,хӏарп,տառ
496,Buchstabe::N,хӏарп,գիր
497,Zeitung::N,кказит,լրագիր
498,Leben::N,оьрму,կյանք
499,Tod::N,ажал,մահ
500,Tod::N,бивкӏу,մահ
501,Tod::N,ивчӏаву,մահ
502,Grab::N,гьав,գերեզման
503,Kirche::N,килиса,եկեղեցի
504,Sünde::N,бунагъ,մեղք
505,Gott::N,зал,աստված
506,Arbeiter::N,зузала,բանվոր
507,Arbeiter::N,зузала,աշխատող
508,Chef::N,ялувма,տեր
509,Meister::N,усттар,վարպետ
510,Arzt::N,хӏакин,բժիշկ
511,Lehrer::N,учитель,ուսուցիչ
512,Geld::N,арцу,փող
513,Geschäft::N,даву,գործ
514,Geschäft::N,даву,աշխատանք
515,Laden::N,ттучан,կրպակ
516,Laden::N,ттучан,խանութ
517,Preis::N,багъа,գին
518,Ware::N,хъус,ապրանք
519,Nutzen::N,хайр,օգուտ
520,Nutzen::N,мюнпат,օգուտ
521,Reichtum::N,давлат,հարստություն
522,Reichtum::N,аваданшиву,հարստություն
523,Welt::N,дуниял,աշխարհ
524,Land::N,билаят,երկիր
525,Staat::N,паччахӏлугъ,պետություն
526,Macht::N,власть,իշխանություն
527,Grenze::N,дазу,սահման
528,Krieg::N,дяъви,պատերազմ
529,Feind::N,душман,թշնամի
530,Gewalt::N,къия,բռնություն
531,Gewalt::N,къия,սաստկություն
532,Kampf::N,лачӏуи уккаву,մարտ
533,Bogen[Waffe]::N,ккуртта,աղեղ
534,Pfeil::N,чӏатӏаракӏ,նետ
535,Gewehr::N,ттупанг,հրացան
536,Fehler::N,гъалатӏ,սխալ
537,Lüge::N,щялмахъ,սուտ
538,Schaden::N,зарал,վնաս
539,Unglück::N,бала,դժբախտություն
540,Schuld::N,тахсир,պակասություն
541,Alter::N,оьрму,հասակ
542,Schluss::N,ахир,վերջ
543,Schluss::N,ахир,վախճան
544,Zeit::N,чӏун,ժամանակ
545,Tag::N,кьини,օր
546,Morgen::N,кӏюрх,առավոտ
547,Mittag::N,ахттайн,կեսօր
548,Mittag::N,дяахттайн,կեսօր
549,Mittag::N,ахттайн чӏун,կեսօր
550,Abend::N,маркӏачӏан,երեկո
551,Nacht::N,хьхьу,գիշեր
552,Woche::N,нюжмар,շաբաթ
553,Monat::N,барз,ամիս
554,Jahr::N,шин,տարի
555,Frühling::N,инт,գարուն
556,Sommer::N,гъи,ամառ
557,Herbst::N,ссут,աշուն
558,Winter::N,кӏи,ձմեռ
559,Januar::N,цалчинмур барз,հունվար
560,Februar::N,кӏилчинмур барз,փետրվար
561,März::N,шамилчинмур барз,մարտ
562,April::N,апрель,ապրիլ
563,April::N,мукьилчинмур барз,ապրիլ
564,Mai::N,май,մայիս
565,Mai::N,ххюлчинмур барз,մայիս
566,Juni::N,июнь,հունիս
567,Juni::N,ряххилчинмур барз,հունիս
568,Juli::N,июль,հուլիս
569,Juli::N,Арулчинмур барз,հուլիս
570,August::N,мяйлчинмур барз,օգոստոս
571,September::N,урчӏилчинмур барз,սեպտեմբեր
572,Oktober::N,ацӏилчинмур барз,հոկտեմբեր
573,November::N,ацӏния цалчинмур барз,նոյեմբեր
574,Dezember::N,ацӏния кӏилчинмур барз,դեկտեմբեր
575,Montag::N,итин,երկուշաբթի
576,Montag::N,итин кьини,երկուշաբթի
577,Dienstag::N,тталат,երեքշաբթի
578,Dienstag::N,тталат кьини,երեքշաբթի
579,Mittwoch::N,арвахӏ,չորեքշաբթի
580,Donnerstag::N,хамис,հինգշաբթի
581,Freitag::N,нюжмар,ուրբաթ
582,Freitag::N,нюжмар кьини,ուրբաթ
583,Samstag::N,ххуллун,շաբաթ
584,Samstag::N,ххуллун кьини,շաբաթ
585,Sonntag::N,алхӏат,կիրակի
586,Sonntag::N,алхӏат кьини,կիրակի
587,groß::A,бугъарасса,մեծ
588,groß::A,бугъарасса,խոշոր
589,klein::A,чӏивисса,պստիկ
590,klein::A,чӏивисса,փոքրիկ
591,lang::A,лахъисса,երկար
592,kurz::A,кутӏасса,կարճ
593,breit::A,уттасса,լայն
594,schmal::A,уттакӏюласса,նեղ
595,dicht::A,ццунсса,խիտ
596,dick[Gegenstand]::A,ганзсса,հաստ
597,dünn::A,кӏюласса,բարակ
598,fest::A,цӏакьсса,ամուր
599,fest::A,цӏакьсса,պինդ
600,fest::A,кьянкьасса,ամուր
601,fest::A,кьянкьасса,պինդ
602,flach::A,баягъисса,տափակ
603,flach::A,цӏубакъасса,տափակ
604,flach::A,куртӏ дакъасса,տափակ
605,glatt::A,дюрчӏусса,հարթ
606,hart::A,кьянкьасса,կարծր
607,weich::A,кӏукӏлусса,մեղմ
608,weich::A,кӏукӏлусса,փափուկ
609,rund::A,ккурккисса,կլոր
610,spitz::A,ярксса,սրածայր
611,spitz::A,дайлсса,սրածայր
612,spitz::A,мицӏ бусса,սրածայր
613,scharf::A,ярксса,սուր
614,scharf::A,дайлсса,սուր
615,scharf::A,мицӏ бусса,սուր
616,stumpf::A,къуркъасса,գուլ
617,schwer::A,кӏусса,ծանր
618,schön::A,аьнтӏикӏасса,սիրուն
619,schön::A,аьнтӏикӏасса,գեղեցիկ
620,heiß::A,кӏирисса,թեժ
621,warm::A,гъелисса,տաք
622,warm::A,гъелисса,ջերմ
623,kalt::A,дяркъусса,ցուրտ
624,kühl::A,дюхлулсса,զով
625,frisch::A,цӏусса,թարմ
626,feucht::A,атилсса,ղոնավ
627,feucht::A,хъавтусса,ղոնավ
628,nass::A,атилсса,թաց
629,nass::A,хъавтусса,թաց
630,trocken::A,кьавкьсса,ցամաք
631,trocken::A,кьакьан бувсса,ցամաք
632,voll::A,бувцӏусса,լի
633,voll::A,бувцӏусса,լիքը
634,leer::A,бачӏвасса,դատարկ
635,offen::A,тӏивтӏусса,բաց
636,geschlossen::A,лавкьусса,գոց
637,sauber::A,марцӏсса,մաքուր
638,schmutzig::A,чапалсса,կեղտոտ
639,roh::A,шакъавхьсса,հում
640,reif::A,дирсса,հասած
641,reif::A,дирсса,հասուն
642,lecker::A,нахӏусса,համեղ
643,lecker::A,тӏааьнсса,համեղ
644,süß::A,нацӏусса,անուշ
645,bitter::A,кьурчӏисса,կծու
646,sauer::A,туршсса,թթու
647,sauer::A,туршсса,թթված
648,hell::A,чаннасса,պայծառ
649,hell::A,чаннасса,խելամիտ
650,dunkel::A,цӏансса,մութ
651,schwarz::A,лухӏисса,սեւ
652,weiß::A,кӏяласса,սպիտակ
653,rot::A,ятӏулсса,կարմիր
654,gelb::A,хъахъисса,դեղին
655,blau::A,някӏсса,կապույտ
656,grün::A,щюлисса,կանաչ
657,grau::A,оьрусса,գորշ
658,bunt::A,оьрчӏикӏурисса,գոյնզգոյն
659,billig::A,кьювкьусса,էժան
660,teuer::A,ххирасса,թանկ
661,wertvoll::A,багьасса,թանկարժեք
662,blind::A,мурчӏисса,կույր
663,taub::A,къюкӏсса,խուլ
664,kräftig::A,гужсса,հզոր
665,stark::A,кьянкьасса,ուժեղ
666,schwach::A,заэвсса,տկար
667,schwach::A,заэвсса,թույլ
668,fett::A,бучсса,գեր
669,schlank::A,бювхъусса,նիհար
670,hübsch::A,янусса,գրավիչ
671,hübsch::A,янусса,սիրունիկ
672,böse::A,оьсса,չար
673,dumm::A,ахӏмакьсса,հիմար
674,faul::A,танмалсса,ծույլ
675,faul::A,курчӏилсса,ծույլ
676,fleißig::A,хӏарачат бусса,ջանասեր
677,fleißig::A,хӏарачат бусса,փութաջան
678,geizig::A,янттарцӏансса,ագահ
679,geizig::A,янттарцӏансса,կծծի
680,klug::A,аькьлу бусса,խելոք
681,klug::A,аькьлу бусса,ընդունակ
682,geschickt::A,паргалсса,ճարտար
683,lieb::A,аьзизсса,սիրելի
684,lustig::A,тяхъасса,զվարթ
685,sanft::A,иминсса,հեզ
686,hungrig::A,ккашилсса,քաղցած
687,krank::A,къашавайсса,հիվանդ
688,nackt::A,кӏачӏасса,մերկ
689,traurig::A,пашмансса,տխուր
690,lebendig::A,уттавасса,կենդանի
691,gut::A,ххуйсса,լավ
692,schlecht::A,оьккисса,վատ
